id_cp_interaction	partner_a	partner_b	protein_name_a	protein_name_b	annotation_strategy	source	is_ppi	curator	reactome_complex	reactome_reaction	reactome_pathway	complexPortal_complex	comments
CPI_SS0817CE2B3	P16619	P32246	CL3L1_HUMAN	CCR1_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS081AD39D7	P16284	Q8N6Q3	PECA1_HUMAN	CD177_HUMAN	curated	PMID:17580308	TRUE	RVentoTormo					
CPI_SS0822AEF5F	P08575	P22897	PTPRC_HUMAN	MRC1_HUMAN	curated	PMID:27601670;PMID:10575006	TRUE	RVentoTormo					
CPI_SS082ABF1EA	P52799	P54753	EFNB2_HUMAN	EPHB3_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0830C7910	O43921	P29322	EFNA2_HUMAN	EPHA8_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS083296041	P25942	P29965	TNR5_HUMAN	CD40L_HUMAN	curated	Reviewed_in_PMID:23602662	TRUE	RVentoTormo					
CPI_SS08376F0E6	P09919	Q99062	CSF3_HUMAN	CSF3R_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0837E9F59	P78504	Q99466	JAG1_HUMAN	NOTC4_HUMAN	curated	PMID:22353464	TRUE	RVentoTormo					
CPI_SS083B5EBAB	O43927	Q9NPB9	CXL13_HUMAN	ACKR4_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS084BE3E4B	P01374	P19438	TNFB_HUMAN	TNR1A_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0855C0353	O14786	P49763	NRP1_HUMAN	PLGF_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0859C173B	O43557	P36941	TNF14_HUMAN	TNR3_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS085EE60B1	P01137	Q03167	TGFB1_HUMAN	TGBR3_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0865716E5	P54760	Q15768	EPHB4_HUMAN	EFNB3_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS086A1C18B	P16581	Q14242	LYAM2_HUMAN	SELPL_HUMAN	curated	PMC4571854	TRUE	RVentoTormo					
CPI_SS08718E4FB	O15197	Q15768	EPHB6_HUMAN	EFNB3_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS087321EB5	P14151	Q14242	LYAM1_HUMAN	SELPL_HUMAN	curated	PMC2431087;PMID:8892633;PMID:8896607	TRUE	RVentoTormo					
CPI_SS0879B8E95	O95971	Q92956	BY55_HUMAN	TNR14_HUMAN	curated	PMID:21959263	TRUE	RVentoTormo					
CPI_SS087A17AD6	P01588	P19235	EPO_HUMAN	EPOR_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS087B53ABF	P57087	Q9BX67	JAM2_HUMAN	JAM3_HUMAN	curated	PMC1237098;PMID:11590146	TRUE	RVentoTormo					
CPI_SS087BD262F	P25025	P42830	CXCR2_HUMAN	CXCL5_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS087E0E3FB	P52799	P54764	EFNB2_HUMAN	EPHA4_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0889E281D	Q9BY67	Q9BY67	CADM1_HUMAN	CADM1_HUMAN	curated	PMID:24503895	TRUE	RVentoTormo					
CPI_SS08920B6FF	O00592	P14151	PODXL_HUMAN	LYAM1_HUMAN	curated	PMID:22814396	TRUE	RVentoTormo					
CPI_SS0898D7F7F	O14763	P50591	TR10B_HUMAN	TNF10_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS08991B378	P30203	Q13740	CD6_HUMAN	CD166_HUMAN	curated	Reviewed_in_PMID:23602662	TRUE	RVentoTormo					
CPI_SS08A54963F	O43921	P29317	EFNA2_HUMAN	EPHA2_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS08B91FD2A	P32246	P80098	CCR1_HUMAN	CCL7_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS08B94BEB2	Q08554	Q14126	DSC1_HUMAN	DSG2_HUMAN	curated	PMID:27298358	TRUE	RVentoTormo					
CPI_SS08BFF4F9B	P10147	P51677	CCL3_HUMAN	CCR3_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS08C3D27F7	P46531	Q9Y219	NOTC1_HUMAN	JAG2_HUMAN	curated	PMID:22353464	TRUE	RVentoTormo					
CPI_SS08C411721	P31997	P40199	CEAM8_HUMAN	CEAM6_HUMAN	curated	PMID:11590190	TRUE	RVentoTormo					
CPI_SS08D0F9109	P52799	P54760	EFNB2_HUMAN	EPHB4_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS08DA48A5A	P10147	P32246	CCL3_HUMAN	CCR1_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS08E13FAF2	O00590	P51671	ACKR2_HUMAN	CCL11_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS08F13AD5C	P33681	Q9NZQ7	CD80_HUMAN	PD1L1_HUMAN	curated	PMID:17629517;PMID:18585785;PMC3168865	TRUE	RVentoTormo					
CPI_SS08FAC0A55	O15031	reactome	PLXB2_HUMAN	SEM4D_HUMAN	curated	PMID:22325954	TRUE	RVentoTormo					
CPI_SS09000F32A	Q02413	Q14574	DSG1_HUMAN	DSC3_HUMAN	curated	PMID:27298358	TRUE	RVentoTormo					
CPI_SS090FC28E1	O15197	P52799	EPHB6_HUMAN	EFNB2_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0911EECCC	P10145	Q16570	IL8_HUMAN	ACKR1_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0917CBD53	HLAC	P43628	HLAC	KI2L3_HUMAN	curated	PMID:28484462	TRUE	RVentoTormo					
CPI_SS09185EA8F	P19876	P25025	CXCL3_HUMAN	CXCR2_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS09199F78C	P32246	P55773	CCR1_HUMAN	CCL23_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS092C1B321	P41597	Q9Y258	CCR2_HUMAN	CCL26_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0938C6980	Q9NR61	Q9UM47	DLL4_HUMAN	NOTC3_HUMAN	curated	PMID:22353464	TRUE	RVentoTormo					
CPI_SS093922D5A	O15467	P41597	CCL16_HUMAN	CCR2_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo	R-HSA-373268				
CPI_SS093E05DD4	P20783	Q16620	NTF3_HUMAN	NTRK2_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0947A8549	P17948	P49765	VGFR1_HUMAN	VEGFB_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS095DCA7F7	P59901	Q10589	LIRA4_HUMAN	BST2_HUMAN	curated	PMID:19564354	TRUE	RVentoTormo					
CPI_SS095E52E66	P50591	Q9UBN6	TNF10_HUMAN	TR10D_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS09808DEAE	P04233	P05067	HG2A_HUMAN	A4_HUMAN	curated	PMID:19849849	TRUE	RVentoTormo					
CPI_SS0987A89AE	HLAB	P43630	HLAB	KI3L2_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS098EFF959	P32248	Q99731	CCR7_HUMAN	CCL19_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS099C401F7	P27037	P58166	AVR2A_HUMAN	INHBE_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_SS09AFCF898	P41597	P80075	CCR2_HUMAN	CCL8_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS09C06644C	Q8N126	Q9BY67	CADM3_HUMAN	CADM1_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS09C4FCB90	P05362	P16150	ICAM1_HUMAN	LEUK_HUMAN	curated	PMID:1683685	TRUE	RVentoTormo					
CPI_SS09CA492BA	P20827	P29320	EFNA1_HUMAN	EPHA3_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS09CCC0451	P58166	Q13705	INHBE_HUMAN	AVR2B_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_SS09D379E5B	Q99466	Q9NYJ7	NOTC4_HUMAN	DLL3_HUMAN	curated	PMID:22353464	TRUE	RVentoTormo					
CPI_SS09E3F5044	P52803	P54756	EFNA5_HUMAN	EPHA5_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS09F973C1A	P29317	P52798	EPHA2_HUMAN	EFNA4_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS09FAC4977	O14625	P49682	CXL11_HUMAN	CXCR3_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0A021DB6E	P13501	P32246	CCL5_HUMAN	CCR1_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0A19E9C34	P00533	P35070	EGFR_HUMAN	BTC_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0A28DCA72	P48061	P61073	SDF1_HUMAN	CXCR4_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0A2949959	P32942	Q9NNX6	ICAM3_HUMAN	CD209_HUMAN	curated	PMID:15795245	TRUE	RVentoTormo					
CPI_SS0A2D7895C	P13688	P40199	CEAM1_HUMAN	CEAM6_HUMAN	curated	PMID:21982860	TRUE	RVentoTormo					
CPI_SS0A34EE366	P46531	P80370	NOTC1_HUMAN	DLK1_HUMAN	curated	PMID:22353464	TRUE	RVentoTormo					
CPI_SS0A5B945E3	P54753	Q15768	EPHB3_HUMAN	EFNB3_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0A5DF05C0	Q495A1	Q92692	TIGIT_HUMAN	PVRL2_HUMAN	curated	PMID:1313846;Induces_NK_Cell_Inhibition._Reviewed_in_PMID:24987108	TRUE	RVentoTormo					
CPI_SS0A76A8E97	P30511	Q8N423	HLAF_HUMAN	LIRB2_HUMAN	curated	PMID:11169396	TRUE	RVentoTormo					
CPI_SS0A8627ED6	P15151	Q15762	PVR_HUMAN	CD226_HUMAN	curated	activating_interaction_PMID:15607800;NK_cell_cytotoxicity._PMID:24440149	TRUE	RVentoTormo					
CPI_SS0A93C11C8	P08138	P23560	TNR16_HUMAN	BDNF_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0A9E884E0	P41217	Q8TD46	OX2G_HUMAN	MO2R1_HUMAN	curated	PMID:22020332;also_called_CD200_CD200R	TRUE	RVentoTormo					
CPI_SS0AB0604B5	P29320	P52797	EPHA3_HUMAN	EFNA3_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0AB21032D	O15031	Q9C0C4	PLXB2_HUMAN	SEM4C_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0ABD11350	HLAC	P43626	HLAC	KI2L1_HUMAN	curated	PMID:28484462	TRUE	RVentoTormo					
CPI_SS0AC66088D	P06731	P15813	CEAM5_HUMAN	CD1D_HUMAN	curated	PMID:24104458	TRUE	RVentoTormo					
CPI_SS0ACD487F0	P32004	P32004	L1CAM_HUMAN	L1CAM_HUMAN	curated	PMID:18701456	TRUE	RVentoTormo					
CPI_SS0AD0ED887	O00300	P50591	TR11B_HUMAN	TNF10_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0ADA38C78	O00590	P80098	ACKR2_HUMAN	CCL7_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0ADA587B4	P08138	P20783	TNR16_HUMAN	NTF3_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0AE4CF4E7	O00590	P13501	ACKR2_HUMAN	CCL5_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0AEC33FF1	O00626	P27487	CCL22_HUMAN	DPP4_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0AFE077D8	O00590	P13236	ACKR2_HUMAN	CCL4_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0B01CF3AB	P07333	P09603	CSF1R_HUMAN	CSF1_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0B01D306C	P13501	P51681	CCL5_HUMAN	CCR5_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0B0AC1603	O00175	P51677	CCL24_HUMAN	CCR3_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0B0E09B1C	P16410	P42081	CTLA4_HUMAN	CD86_HUMAN	curated	antigen_stimulated_T_cells_become_anergic._Reviewed_in_PMID:23954143	TRUE	RVentoTormo					
CPI_SS0B186A32C	P51681	P80098	CCR5_HUMAN	CCL7_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0B2979A10	P46092	Q9Y4X3	CCR10_HUMAN	CCL27_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0B337B316	Q02763	Q15389	TIE2_HUMAN	ANGP1_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0B34CBA4B	O43921	P21709	EFNA2_HUMAN	EPHA1_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0B3829651	Q8N126	Q9H4G0	CADM3_HUMAN	E41L1_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0B537DD3F	P06731	P13688	CEAM5_HUMAN	CEAM1_HUMAN	curated	Induces_NK_Cell_Inhibition._Reviewed_in_PMID:24987108	TRUE	RVentoTormo					
CPI_SS0B6643F31	P46094	P47992	XCR1_HUMAN	XCL1_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0B6F0C894	Q14126	Q14574	DSG2_HUMAN	DSC3_HUMAN	curated	PMID:27298358	TRUE	RVentoTormo					
CPI_SS0B70EB09E	P04085	P16234	PDGFA_HUMAN	PGFRA_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0B784A03E	P22362	P51685	CCL1_HUMAN	CCR8_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0B84DAE3D	P15151	P40200	PVR_HUMAN	TACT_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0B87FE6E0	P46531	P78504	NOTC1_HUMAN	JAG1_HUMAN	curated	PMID:22353464	TRUE	RVentoTormo					
CPI_SS0B89DD8C1	O75888	Q02223	TNF13_HUMAN	TNR17_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0B990492C	Q9BY67	Q9NQS3	CADM1_HUMAN	PVRL3_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0B99F22A2	P78504	Q9UM47	JAG1_HUMAN	NOTC3_HUMAN	curated	PMID:22353464	TRUE	RVentoTormo					
CPI_SS0B9B3870A	P15692	P17948	VEGFA_HUMAN	VGFR1_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0B9DC75DD	O43557	O95407	TNF14_HUMAN	TNF6B_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0B9E8C0DE	P29323	P52799	EPHB2_HUMAN	EFNB2_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0BA3A1C3A	P08138	P34130	TNR16_HUMAN	NTF4_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0BA601DC4	P23560	Q16620	BDNF_HUMAN	NTRK2_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0BAB460FF	O15123	Q02763	ANGP2_HUMAN	TIE2_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0BD5C2A23	Q02297	Q15303	NRG1_HUMAN	ERBB4_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0BDC04683	P13688	P16581	CEAM1_HUMAN	LYAM2_HUMAN	curated	PMID:1378450	TRUE	RVentoTormo					
CPI_SS0BDD10277	P30511	P43630	HLAF_HUMAN	KI3L2_HUMAN	curated	PMID:27455421	TRUE	RVentoTormo					
CPI_SS0BE8BE8E9	O00590	P80075	ACKR2_HUMAN	CCL8_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0BEAB521F	P29320	P52803	EPHA3_HUMAN	EFNA5_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0BF9FA3F2	P21860	Q02297	ERBB3_HUMAN	NRG1_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0BFD8E056	P52799	P54762	EFNB2_HUMAN	EPHB1_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0C03F7CDC	P15692	P35968	VEGFA_HUMAN	VGFR2_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0C090A257	P10147	P51681	CCL3_HUMAN	CCR5_HUMAN	curated	PMID:15251452	TRUE	RVentoTormo					
CPI_SS0C0A61F92	O15031	Q9NTN9	PLXB2_HUMAN	SEM4G_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0C10824C7	P00533	Q99075	EGFR_HUMAN	HBEGF_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0C1F25516	P01732	P06731	CD8A_HUMAN	CEAM5_HUMAN	curated	PMID:24104458	TRUE	RVentoTormo					
CPI_SS0C2437E0D	O43927	P32302	CXL13_HUMAN	CXCR5_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0C491A3C1	P02775	P25025	CXCL7_HUMAN	CXCR2_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0C4D54E39	Q9UM47	Q9Y219	NOTC3_HUMAN	JAG2_HUMAN	curated	PMID:22353464	TRUE	RVentoTormo					
CPI_SS0C4FA643F	P13747	P26717	HLAE_HUMAN	NKG2C_HUMAN	curated	activating_interaction._uniprot_&_PMID:26697006	TRUE	RVentoTormo					
CPI_SS0C5E9FBFB	Q15223	Q9NQS3	PVRL1_HUMAN	PVRL3_HUMAN	curated	PMID:12740392	TRUE	RVentoTormo					
CPI_SS0C62E5DD8	P09341	P25024	GROA_HUMAN	CXCR1_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0C6311D2D	P16619	P51677	CL3L1_HUMAN	CCR3_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0C7915758	P25025	P80162	CXCR2_HUMAN	CXCL6_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0C84DF380	P32246	Q16663	CCR1_HUMAN	CCL15_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0C875BA24	O43921	P29320	EFNA2_HUMAN	EPHA3_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0C9696AAA	O95727	Q9BY67	CRTAM_HUMAN	CADM1_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0C98C08DA	P41597	Q99616	CCR2_HUMAN	CCL13_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0CBA3DA0D	P51677	P80098	CCR3_HUMAN	CCL7_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0CBAA9BCC	HLAA	P43629	HLAA	KI3L1_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0CBC7840D	P08575	P20273	PTPRC_HUMAN	CD22_HUMAN	curated	PMID:12115612	TRUE	RVentoTormo					
CPI_SS0CC5DCE80	P12830	Q96E93	CADH1_HUMAN	KLRG1_HUMAN	curated	PMC3030123	TRUE	RVentoTormo					
CPI_SS0CC738ABC	O14625	P27487	CXL11_HUMAN	DPP4_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0CCCF7C69	O43157	Q92854	PLXB1_HUMAN	SEM4D_HUMAN	curated	PMID:22325954	TRUE	RVentoTormo					
CPI_SS0CCD89E02	O15444	Q9NPB9	CCL25_HUMAN	ACKR4_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0CCDBBBC0	P13688	P31997	CEAM1_HUMAN	CEAM8_HUMAN	curated	PMID:24743304	TRUE	RVentoTormo					
CPI_SS0CDAC688B	P19875	P27487	CXCL2_HUMAN	DPP4_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0CF0E4DE9	P13500	P41597	CCL2_HUMAN	CCR2_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0D00AAD2F	Q13591	Q9ULL4	SEM5A_HUMAN	PLXB3_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0D1D95883	P13236	P51681	CCL4_HUMAN	CCR5_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0D22A09AD	O60462	P49763	NRP2_HUMAN	PLGF_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0D37C7C70	P80370	Q99466	DLK1_HUMAN	NOTC4_HUMAN	curated	PMID:22353464	TRUE	RVentoTormo					
CPI_SS0D41C7AF5	P54762	Q15768	EPHB1_HUMAN	EFNB3_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0D46E2B45	P10600	Q03167	TGFB3_HUMAN	TGBR3_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0D4BF6CA3	P26842	P32970	CD27_HUMAN	CD70_HUMAN	curated	activating_interaction_for_NK_and_T_cells._uniprot_&_PMID:26697006	TRUE	RVentoTormo					
CPI_SS0D53B88CC	P27037	P55103	AVR2A_HUMAN	INHBC_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_SS0D5DBB634	P52797	Q15375	EFNA3_HUMAN	EPHA7_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0D5E30C6C	P56975	Q15303	NRG3_HUMAN	ERBB4_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0D636A374	P09038	P22607	FGF2_HUMAN	FGFR3_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0D81D9F5E	O43921	P54756	EFNA2_HUMAN	EPHA5_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0D883FFF1	O43915	P35916	VEGFD_HUMAN	VGFR3_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0D954EA1C	P09619	Q9GZP0	PGFRB_HUMAN	PDGFD_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0DA366C78	P29323	Q15768	EPHB2_HUMAN	EFNB3_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0DBA4D668	P27487	P48061	DPP4_HUMAN	SDF1_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0DBA81CCF	P17693	Q8N423	HLAG_HUMAN	LIRB2_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0DBFB8BEA	P13500	Q16570	CCL2_HUMAN	ACKR1_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0DC2DD9D7	P40225	P40238	TPO_HUMAN	TPOR_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0DC4D593E	O15197	P98172	EPHB6_HUMAN	EFNB1_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0DCA69916	O14836	O75888	TR13B_HUMAN	TNF13_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0DE0A486F	O14786	P15692	NRP1_HUMAN	VEGFA_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0DF162C10	P29322	P52797	EPHA8_HUMAN	EFNA3_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0DFA98A14	P07333	Q6ZMJ4	CSF1R_HUMAN	IL34_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0DFAF1FE2	P51681	P80075	CCR5_HUMAN	CCL8_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0E00478B4	O60462	P15692	NRP2_HUMAN	VEGFA_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0E063192D	O14511	Q15303	NRG2_HUMAN	ERBB4_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0E0DEA7D5	P16284	P28907	PECA1_HUMAN	CD38_HUMAN	curated	PMID:9551996;PMID:26407101	TRUE	RVentoTormo					
CPI_SS0E1A8414D	P80370	Q04721	DLK1_HUMAN	NOTC2_HUMAN	curated	PMID:22353464	TRUE	RVentoTormo					
CPI_SS0E23CEB91	O00182	Q8TDQ0	LEG9_HUMAN	HAVR2_HUMAN	curated	PMID:27192565;Uniprot	TRUE	RVentoTormo					
CPI_SS0E25CE362	P00533	P01135	EGFR_HUMAN	TGFA_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0E2863F09	Q02223	Q9Y275	TNR17_HUMAN	TN13B_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0E292C126	Q12918	Q9UHP7	KLRB1_HUMAN	CLC2D_HUMAN	curated	Induces_NK_Cell_Inhibition._Reviewed_in_PMID:24223577	TRUE	RVentoTormo					
CPI_SS0E41702C1	P05019	P08069	IGF1_HUMAN	IGF1R_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0E4B1484B	O75144	Q9Y6W8	ICOSL_HUMAN	ICOS_HUMAN	curated	important_for_T_follicular_helper_cells_(Tfh)_and_type_2_T_helper_cell_(Th2)_responses._Reviewed_in_PMID:23954143	TRUE	RVentoTormo					
CPI_SS0E61DB5DF	P17948	P49763	VGFR1_HUMAN	PLGF_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0E63AB61E	O43921	P54764	EFNA2_HUMAN	EPHA4_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0E7D5974D	P01375	P20333	TNFA_HUMAN	TNR1B_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0E7EDE823	P51677	P80075	CCR3_HUMAN	CCL8_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0E9015902	Q08722	Q9P1W8	CD47_HUMAN	SIRPG_HUMAN	curated	PMID:15294972	TRUE	RVentoTormo					
CPI_SS0E9A581F8	P05362	P20701	ICAM1_HUMAN	ITAL_HUMAN	curated	Reviewed_in_PMID:23602662	TRUE	RVentoTormo					
CPI_SS0E9F84F1F	O75610	P13385	LFTY1_HUMAN	TDGF1_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_SS0EA05941A	P13501	P51679	CCL5_HUMAN	CCR4_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0EAB03260	P15813	Q8N423	CD1D_HUMAN	LIRB2_HUMAN	curated	PMID:19124746	TRUE	RVentoTormo					
CPI_SS0EB5AEC83	P14151	P28906	LYAM1_HUMAN	CD34_HUMAN	curated	PMID:7692600;PMID:8977216	TRUE	RVentoTormo					
CPI_SS0EBA5A4D8	O43915	P35968	VEGFD_HUMAN	VGFR2_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_SS0EBFE1854	P20827	P54764	EFNA1_HUMAN	EPHA4_HUMAN	curated	PMID:15114347	TRUE	RVentoTormo					
CPI_SS0ECD9BB5E	O00585	Q9NPB9	CCL21_HUMAN	ACKR4_HUMAN	curated	PMID:24218476	TRUE	RVentoTormo					
CPI_SS0ED2573CA	O14788	Q9Y6Q6	TNF11_HUMAN	TNR11_HUMAN	curated	uniprot	TRUE	RVentoTormo					
